Book,Line,Text
1,276,ἀλλ’ ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·
1,277,μήτε σὺ Πηλείδη θελ’ ἐριζέμεναι βασιλῆϊ
1,278,"ἀντιβίην, ἐπεὶ οὔ ποθ’ ὁμοίης ἔμμορε τιμῆς"
1,279,"σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν."
1,280,"εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ,"
1,281,ἀλλ’ ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.
1,282,Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος· αὐτὰρ ἔγωγε
1,283,"λίσσομ’ Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν"
1,284,ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο.
1,285,τὸν δ’ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
1,286,ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·
1,287,"ἀλλ’ ὅδ’ ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων,"
1,288,"πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δ’ἀνάσσειν,"
1,289,"πᾶσι δὲ σημαίνειν, ἅ τιν’ οὐ πείσεσθαι ὀΐω·"
1,290,εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες
1,291,τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι;
1,292,τὸν δ’ἄρ’ ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς·
1,293,ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην
1,294,εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·
1,295,"ἄλλοισιν δὴ ταῦτ’ ἐπιτέλλεο, μὴ γὰρ ἔμοιγε"
1,296,σήμαιν’· οὐ γὰρ ἔγωγ’ ἔτι σοὶ πείσεσθαι ὀΐω.
1,297,"ἄλλο δέ τοι ἐρέω, σὺ δ’ἐνὶ φρεσὶ βάλλεο σῇσι·"
1,298,χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης
1,299,"οὔτε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μ’ἀφέλεσθέ γε δόντες·"
1,300,τῶν δ’ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ
1,301,τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·
1,302,εἰ δ’ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε·
1,303,αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί.
1,304,ὣς τώ γ’ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν
1,305,"ἀνστήτην, λῦσαν δ’ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν·"
1,306,Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας
1,307,ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν·
1,308,"Ἀτρεΐδης δ’ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,"
1,309,"ἐν δ’ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ’ἑκατόμβην"
1,310,"βῆσε θεῷ, ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον"
1,311,εἷσεν ἄγων· ἐν δ’ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς.
1,312,"οἳ μὲν ἔπειτ’ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,"
1,313,λαοὺς δ’Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν·
1,314,"οἳ δ’ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,"
1,315,ἕρδον δ’Ἀπόλλωνι τεληέσσας nbsp;ἑκατόμβας
1,316,ταύρων ἠδ’ αἰγῶν παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο·
1,317,κνίση δ’οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ.
1,318,ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν· οὐδ’ Ἀγαμέμνων
1,319,"λῆγ’ ἔριδος τὴν πρῶτον ἐπηπείλησ’ Ἀχιλῆϊ,"
1,320,"ἀλλ’ ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,"
1,321,τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε·
1,322,ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·
1,323,χειρὸς ἑλόντ’ ἀγέμεν Βρισηΐδα καλλιπάρῃον·
1,324,εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι
1,325,ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.
1,326,"ὣς εἰπὼν προΐει, κρατερὸν δ’ἐπὶ μῦθον ἔτελλε·"
1,327,"τὼ δ’ἀέκοντε βάτην παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο,"
1,328,"Μυρμιδόνων δ’ἐπί τε κλισίας καὶ νῆας ἱκέσθην,"
1,329,τὸν δ’εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ
1,330,ἥμενον· οὐδ’ ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς.
1,331,τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα
1,332,"στήτην, οὐδέ τί μιν προσεφώνεον οὐδ’ ἐρέοντο·"
1,333,αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·
1,334,"χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,"
1,335,"ἆσσον ἴτ’· οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ’ Ἀγαμέμνων,"
1,336,ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης.
1,337,ἀλλ’ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην
1,338,καί σφωϊν δὸς ἄγειν· τὼ δ’αὐτὼ μάρτυροι ἔστων
1,339,πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων
1,340,καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ’αὖτε
1,341,χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι
1,342,"τοῖς ἄλλοις· ἦ γὰρ ὅ γ’ὀλοιῇσι φρεσὶ θύει,"
1,343,"οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,"
1,344,ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.
1,345,"ὣς φάτο, Πάτροκλος δὲ φίλῳ ἐπεπείθεθ’ ἑταίρῳ,"
1,346,"ἐκ δ’ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,"
1,347,δῶκε δ’ἄγειν· τὼ δ’αὖτις ἴτην παρὰ νῆας Ἀχαιῶν·
1,348,ἣ δ’ἀέκουσ’ ἅμα τοῖσι γυνὴ κίεν· αὐτὰρ Ἀχιλλεὺς
1,349,"δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,"
1,350,"θῖν’ ἔφ’ ἁλὸς πολιῆς, ὁρόων ἐπ’ ἀπείρονα πόντον·"
1,351,πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς·
1,352,"μῆτερ ἐπεί μ’ἔτεκές γε μινυνθάδιόν περ ἐόντα,"
1,353,τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι
1,354,Ζεὺς ὑψιβρεμέτης· νῦν δ’οὐδέ με τυτθὸν ἔτισεν·
1,355,ἦ γάρ μ’Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,356,ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.
1,357,"ὣς φάτο δάκρυ χέων, τοῦ δ’ἔκλυε πότνια μήτηρ"
1,358,ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι·
1,359,"καρπαλίμως δ’ἀνέδυ πολιῆς ἁλὸς ἠΰτ’ ὀμίχλη,"
1,360,"καί ῥα πάροιθ’ αὐτοῖο καθέζετο δάκρυ χέοντος,"
1,361,χειρί τέ μιν κατέρεξεν ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·
1,362,τέκνον τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος;
1,363,"ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω."
1,364,τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·
1,365,οἶσθα· τί ἤ τοι ταῦτα ἰδυίῃ πάντ’ ἀγορεύω;
1,366,"ᾠχόμεθ’ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,"
1,367,τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·
1,368,"καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,"
1,369,ἐκ δ’ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον.
1,370,Χρύσης δ’αὖθ’ ἱερεὺς ἑκατηβόλου Ἀπόλλωνος
1,371,ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων
1,372,"λυσόμενός τε θύγατρα φέρων τ’ἀπερείσι’ ἄποινα,"
1,373,στέμματ’ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος
1,374,"χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς,"
1,375,Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν.
1,376,ἔνθ’ ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ
1,377,αἰδεῖσθαί θ’ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·
1,378,"ἀλλ’ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,"
1,379,"ἀλλὰ κακῶς ἀφίει, κρατερὸν δ’ἐπὶ μῦθον ἔτελλε·"
1,380,χωόμενος δ’ὁ γέρων πάλιν ᾤχετο· τοῖο δ’Ἀπόλλων
1,381,"εὐξαμένου ἤκουσεν, ἐπεὶ μάλα οἱ φίλος ἦεν,"
1,382,ἧκε δ’ἐπ’ Ἀργείοισι κακὸν βέλος· οἳ δέ νυ λαοὶ
1,383,"θνῇσκον ἐπασσύτεροι, τὰ δ’ἐπῴχετο κῆλα θεοῖο"
1,384,πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν· ἄμμι δὲ μάντις
1,385,εὖ εἰδὼς ἀγόρευε θεοπροπίας ἑκάτοιο.
1,386,αὐτίκ’ ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·
1,387,"Ἀτρεΐωνα δ’ἔπειτα χόλος λάβεν, αἶψα δ’ἀναστὰς"
1,388,ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί·
1,389,τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ
1,390,"ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·"
1,391,τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες
1,392,κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν.
1,393,ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος·
1,394,"ἐλθοῦσ’ Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι"
1,395,ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ.
1,396,πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα
1,397,εὐχομένης ὅτ’ ἔφησθα κελαινεφέϊ Κρονίωνι
1,398,"οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι,"
1,399,ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι
1,400,Ἥρη τ’ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη·
1,401,"ἀλλὰ σὺ τόν γ’ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν,"
1,402,"ὦχ’ ἑκατόγχειρον καλέσασ’ ἐς μακρὸν Ὄλυμπον,"
1,403,"ὃν Βριάρεων καλέουσι θεοί, ἄνδρες δέ τε πάντες"
1,404,"Αἰγαίων’, ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων·"
1,405,ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων·
1,406,τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδ’ ἔτ’ ἔδησαν.
1,407,τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων
1,408,"αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,"
1,409,τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ’ ἅλα ἔλσαι Ἀχαιοὺς
1,410,"κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος,"
1,411,γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
1,412,ἣν ἄτην ὅ τ’ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.
1,413,τὸν δ’ἠμείβετ’ ἔπειτα Θέτις κατὰ δάκρυ χέουσα·
1,414,"ὤ μοι τέκνον ἐμόν, τί νύ σ’ἔτρεφον αἰνὰ τεκοῦσα;"
1,415,αἴθ’ ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων
1,416,"ἧσθαι, ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν·"
1,417,νῦν δ’ἅμα τ’ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων
1,418,ἔπλεο· τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι.
1,419,τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ
1,420,εἶμ’ αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται.
1,421,ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι
1,422,"μήνι’ Ἀχαιοῖσιν, πολέμου δ’ἀποπαύεο πάμπαν·"
1,423,Ζεὺς γὰρ ἐς Ὠκεανὸν μετ’ ἀμύμονας Αἰθιοπῆας
1,424,"χθιζὸς ἔβη κατὰ δαῖτα, θεοὶ δ’ἅμα πάντες ἕποντο·"
1,425,"δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,"
1,426,"καὶ τότ’ ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ,"
1,427,καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω.
1,428,"ὣς ἄρα φωνήσασ’ ἀπεβήσετο, τὸν δὲ λίπ’ αὐτοῦ"
1,429,χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς
1,430,τήν ῥα βίῃ ἀέκοντος ἀπηύρων· αὐτὰρ Ὀδυσσεὺς
1,431,ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην.
1,432,οἳ δ’ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο
1,433,"ἱστία μὲν στείλαντο, θέσαν δ’ἐν νηῒ μελαίνῃ,"
1,434,ἱστὸν δ’ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες
1,435,"καρπαλίμως, τὴν δ’εἰς  ὅρμον προέρεσσαν ἐρετμοῖς."
1,436,"ἐκ δ’εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσι’ ἔδησαν·"
1,437,"ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,"
1,438,ἐκ δ’ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·
1,439,ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο.
1,440,τὴν μὲν ἔπειτ’ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς
1,441,πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·
1,442,"ὦ Χρύση, πρό μ’ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων"
1,443,"παῖδά τε σοὶ ἀγέμεν, Φοίβῳ θ’ἱερὴν ἑκατόμβην"
1,444,"ῥέξαι ὑπὲρ Δαναῶν ὄφρ’ ἱλασόμεσθα ἄνακτα,"
1,445,ὃς νῦν Ἀργείοισι πολύστονα κήδε’ ἐφῆκεν.
1,446,"ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων"
1,447,παῖδα φίλην· τοὶ δ’ὦκα θεῷ ἱερὴν ἑκατόμβην
1,448,"ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν,"
1,449,χερνίψαντο δ’ἔπειτα καὶ οὐλοχύτας ἀνέλοντο.
1,450,τοῖσιν δὲ Χρύσης μεγάλ’ εὔχετο χεῖρας ἀνασχών·
1,451,"κλῦθί μευ ἀργυρότοξ’, ὃς Χρύσην ἀμφιβέβηκας"
1,452,Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις·
1,453,"ἦ μὲν δή ποτ’ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο,"
1,454,"τίμησας μὲν ἐμέ, μέγα δ’ἴψαο λαὸν Ἀχαιῶν·"
1,455,ἠδ’ ἔτι καὶ νῦν μοι τόδ’ ἐπικρήηνον ἐέλδωρ·
1,456,ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον.
1,457,"ὣς ἔφατ’ εὐχόμενος, τοῦ δ’ἔκλυε Φοῖβος Ἀπόλλων."
1,458,"αὐτὰρ ἐπεί ῥ’εὔξαντο καὶ οὐλοχύτας προβάλοντο,"
1,459,"αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,"
1,460,μηρούς τ’ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν
1,461,"δίπτυχα ποιήσαντες, ἐπ’ αὐτῶν δ’ὠμοθέτησαν·"
1,462,"καῖε δ’ἐπὶ σχίζῃς ὁ γέρων, ἐπὶ δ’αἴθοπα οἶνον"
1,463,λεῖβε· νέοι δὲ παρ’ αὐτὸν ἔχον πεμπώβολα χερσίν.
1,464,"αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,"
1,465,"μίστυλλόν τ’ἄρα τἆλλα καὶ ἀμφ’ ὀβελοῖσιν ἔπειραν,"
1,466,"ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα."
1,467,αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα
1,468,"δαίνυντ’, οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης."
1,469,"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,"
1,470,"κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο,"
1,471,νώμησαν δ’ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·
1,472,οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο
1,473,καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν
1,474,μέλποντες ἑκάεργον· ὃ δὲ φρένα τέρπετ’ ἀκούων.
1,475,"ἦμος δ’ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,"
1,476,δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·
1,477,"ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,"
1,478,καὶ τότ’ ἔπειτ’ ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν·
1,479,τοῖσιν δ’ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων·
1,480,"οἳ δ’ἱστὸν στήσαντ’ ἀνά θ’ἱστία λευκὰ πέτασσαν,"
