guessed,last
111001001110012,α
10010011111111,ν
1110010000020012,α
110001001001011,η
10010010010020012,ν
10020010010010012,ο
100201001001011,ν
11111001110011,ν
100200112000112,ο
1001110010010011,ι
11111001001011,ς
101110010210012,ο
1021110012010012,ν
1110012010010011,ν
100111001110011,ι
10010010010020011,ι
100101001110011,ι
101001001001112,ν
10010010010010011,ν
1001001110010011,ω
1110012010000012,ν
10010010000010011,ς
1001001002110012,ο
1001001001110012,ς
111001001110011,ς
100111001110012,α
1001110010010011,ω
111110010010011,ς
1001001201110012,ι
1110010010010012,ς
1001001000120012,α
10010010020010012,ς
112001000220012,α
1010010010210012,ν
111001001001111,ι
10010000011100112,α
111001001012011,ν
1001001110010012,ε
111001001110011,ς
1001001002110012,ρ
1001110010010011,ν
10012010010010011,η
1001110020010012,α
100110210010012,ς
111000002110011,ν
102001001110011,ς
11111001110012,ν
10010010010010012,α
10000010020010011,ι
100111110010012,ν
111110012010011,ν
1110010010010011,ι
1001120010210012,ν
1001110020010011,η
111001110010012,ι
1002100010010012,ς
111001001110012,ς
10011100111111,ν
10010010010010011,ω
100111001110211,ω
111110010010012,ν
111110010010012,ν
111110010012011,ς
10010010010010011,ς
100211110010011,η
1010010010010012,ς
112001001110011,ς
10010010010010012,ν
111001000110011,ς
1110010000010011,η
100111001110011,ν
120111001110012,ι
1110020020012011,ς
1202110010000012,α
100111001110012,ο
111001001110011,ι
11100111110011,ς
1001112010010012,ν
1001001110000011,ι
100100012110011,ι
1001110010010011,ω
1110010210010012,ς
112110010010011,ν
10010012010010012,α
1001110010000012,ς
111001110010012,ς
11100112110012,ς
1001110010010011,ι
111001001010012,ν
100201001110011,ν
11111110012011,ν
1110000010010011,ρ
1001110010010012,ο
1001110010010012,ε
10011121100011,ι
1001110210010012,ν
11100111110011,ς
10000012010010011,η
111112010010012,ν
111001110000011,ι
100100012110011,ι
1001110010010011,ω
1110010210010012,ν
10010010010010011,η
10010010010010012,ς
10012010010010011,ι
1001001002110211,η
111110010010012,ε
1001001201120011,ς
1011001001110011,ι
11211002110012,α
1001001100010012,ν
1021001001110012,ν
1002001001210011,η
1002110010012011,ι
1001001001001111,ι
112001110010011,ι
1001001002112011,ω
12010010010010011,ι
100100100112112,ε
10011121010012,ο
1110010010010011,ι
10010010010010011,η
100111001110012,α
112001001100012,ε
1001110010010011,ι
100100111110011,ν
1002000002110012,ν
10020010010010011,ω
111001110210012,ν
1001002110000012,ι
11100112110011,ν
1001001002110011,ν
111002100010012,ε
10010010010010011,ς
111001201110011,ν
1001001000110011,ν
1110020010010012,ς
10010020010010011,ι
111001201110011,ν
1001110010020012,α
10020010010010012,ο
110001010010011,ι
10020010010020012,ν
1001112010010012,ς
11111001110012,ο
100011001212012,ς
1110020000010011,ω
112001210010011,ν
1001110010020012,ν
1010010010020012,α
1120010210010012,ο
111110010010012,ς
100100001110212,ν
112001110010011,ν
1120010000010012,ς
100102111100211,ω
1001001001110012,ι
1110010010210011,ι
111010010010011,ν
102010020010010012,ι
120211110010011,ω
111110010010012,ν
1201110010010012,ν
10011121100011,ς
1110010010010011,ν
110001001110012,ν
102111001110011,ω
111001001110012,ο
10010010010010011,η
1001110010012012,ο
1002001001110012,ε
10210210010210212,ν
1201110010020011,ν
111110010010011,ς
100100100110012,ε
111001110012012,ι
11120112001112,ν
1110010010010012,ε
1001010010000011,ν
111021000000112,ε
10010012010010012,ο
112001001110012,α
10010012010010011,ν
1001001001110012,α
10020020010210012,ς
1121112110011,ν
1001001001001111,ς
1110010010010012,ε
100100111001112,ε
100211110010012,ν
100111110012011,ν
111001110010012,ν
1001110000010011,ς
11211110010012,ο
1001001001110012,ο
10010010010010011,ν
10020010010010011,ι
1110210020010011,ι
10010010010010012,ς
1001110010010012,ι
111002001002112,ο
100111001110011,ι
1000112010010011,η
111001001110011,ν
11100101110011,ω
111001001021111,ν
111001001001012,α
111010010010011,ς
1021120010010011,ς
11111001110012,α
11111100010012,α
1021001001110012,ς
111110010000011,ς
10010010010010011,ω
1021110210010012,α
1001001001110012,α
1002110020010012,ν
1110000010010011,ς
1110010010010011,ς
100101110000012,ν
1110000020010012,ε
10010000010210012,ς
1001001110210012,ν
100100100110011,ς
10010010010010012,ς
11100212210012,α
11100101110011,ς
1110010010220011,ς
1002000001110011,η
10000010010010012,ν
1001001001120012,ς
10010010010010012,ς
1001110010010012,ς
100100100110012,ε
1001110010210011,ς
10010020010000011,ν
111010010010011,ν
1001001002110011,ς
111001110210011,ι
1001110010010012,ς
1201002002110012,ο
111110020010011,ς
1011111000111,ν
111002001110011,ν
10010011100100112,α
100111110010011,ρ
111110010010011,ς
1110010010010012,ι
1110010010000211,ν
10010012010010212,ν
100111001010012,α
1001001002120011,η
1010010010010012,α
100121010010011,ς
120111002110012,ν
1101012010012,α
1010010010000012,ν
10000010010010011,ι
111001201110011,ν
10010012010010012,ε
1001112010010012,ς
11111001110012,ι
100011001110012,ο
1110010210010012,ς
111110010010011,ι
10010012010010012,α
1000110010010011,ς
111001120010012,ο
10020010010010011,ω
1021110010010012,ν
1001110010010011,ς
100101002112011,ς
1110010010010012,ν
11111201110012,ο
1001001001110011,ν
1001001001100011,ι
1001001001110012,ν
10010010010010012,ν
111001001110012,ν
1110010010010012,ο
1110001120010012,α
10111201110011,ς
112110010010011,ν
100011001010012,ε
100111001110011,ς
1001110220010012,ς
111010010010011,η
1110210010010012,α
111000001110011,η
1001001001110012,α
111110010010012,ν
10011111110012,ς
1001001110010011,ι
111110000010012,ν
1021001001110011,ι
1001010010010012,ς
111001001110012,ς
10012010010210011,ς
1001110010010011,ω
120100111001111,ω
111001001001112,ς
1110010010010012,ς
111110010010012,ν
100111001110012,ν
10001100112112,ε
1010010200010211,ι
1001002001001112,ν
1110010010210012,ς
111001001110012,ν
1001001002112011,ν
10010010010000012,ε
10011121100011,ι
1201120000010012,ν
102121001110011,ι
10010010010010011,ω
1110010200010211,ι
1001001001210012,ν
102120110000011,ς
1001110010010011,ω
1021110010010012,ν
1001110000000012,ο
11200101100011,ς
111110020010012,α
11100111110012,ς
100121001110012,ς
111110010010012,ν
10001100112112,ε
100011001010012,ε
10010010010010012,ε
100100101001011,ω
1110010210010011,ι
1001110010010011,ρ
1001001001110012,ν
1001110010010011,ω
1201001110010012,ο
1001110000010012,α
100110001001012,ο
10111001110012,ε
1010010010010012,ς
100111001110012,ν
1001110000010011,ω
1001110010010012,ν
10010010010010012,ε
100101001110012,ν
111110010010012,ν
10010010010010011,ι
1110000010010012,ν
102100100011112,ν
11111201110012,ο
111001110010012,ς
11100121100011,ς
11111002120011,ω
1111011110012,ε
100111110010012,ς
1002100010010011,ν
11111001110211,η
10020020010010011,ω
1110000010010012,ι
1001012020010012,ε
1001112010010012,ν
100101021001111,ν
10010012010010011,η
1021001110010012,ς
10200000010010011,ν
1001001001120012,ς
100111001021112,ο
1200010010010012,α
1002112010010012,ν
1110010010010012,ν
10010010010010011,ω
1001210020010012,ς
11111001110012,ν
1001110010010012,ς
100101201110012,ς
1021110010010212,ς
1110010010010012,ν
120110010010011,ς
10011101100011,ς
10010010000010011,ν
12010010010020011,ς
1001110210010012,ς
12010010010012011,η
111001000010012,ο
1120010010010011,η
10011101100011,ς
1000110010010011,ι
10010010010010011,ν
1111111112011,η
10010000010010011,η
1110021111112,ι
1120010010010012,ε
120111002120012,ν
10010020020010012,α
100011001010012,ν
1002210010010011,η
1110000010010012,ε
10010020010002011,η
100111002110011,ι
100100110110012,ι
11111210010011,ς
100100111110012,ε
111001001110011,ν
1001000001110012,ε
1110010010010011,ν
1000001021001112,α
1110010010010012,ε
10010010010210011,ν
112001001110011,ν
112001110010011,ς
11111001001111,ν
100110001110012,ς
1100010010010011,ι
1001110020010011,ς
10010010010010011,υ
1001001001110012,ν
111001010020012,ε
1002001110220011,ν
100111001110011,η
111001001110011,ω
111112010020011,ω
10010020010002011,η
1001201110010011,ω
10011210120012,α
111001100210012,α
1110010010010011,ι
100011001001012,α
1001002002110011,ω
11012110010011,ν
1001110010010012,ο
10010010010012012,ο
1110010010000011,ν
1002001000112011,η
1001110000010012,α
1001001110010012,ο
100100001100011,ω
1001002110010011,ι
10010020010010012,ν
112110010010011,υ
100111021110011,ι
10010012010010012,ν
1110012010010012,ε
11100111110011,ω
1001001001110011,ι
100111001110011,ς
1001010010010012,ε
10010010010000012,ε
111000000110011,η
1110010010210212,ν
1001001201001112,ε
1110010010010012,ν
1002110010010011,ς
100110110010012,ι
1110020010010211,η
1000001120000012,ε
1001110010210012,ο
10210010010010011,η
1001001120010012,ι
100111110010012,ς
1001020010010011,ν
1001001002110011,ν
1110002010010011,ν
111112010010011,η
111110010210011,ι
11111000112011,η
11111021110011,ι
101001010010011,ι
111010010010011,υ
11211001110012,α
111001001100011,ν
10010010010010012,ν
111000001210012,ο
1101010010010012,ς
111110010000012,ο
1001001001110211,η
102111002110011,ν
120112001110012,ε
10010020010020011,ι
111001110012012,α
100200111100012,ς
1001001110010012,ν
110210010010211,ι
1001120010010012,ν
1001110010010211,ι
1001110010010011,ς
10010020010010012,ς
100011001110011,ς
1021001210010012,ν
100111001110012,α
112110010010012,ς
112110010010012,ο
1001001110010011,ω
12010010010010011,ι
10020010020010012,ν
10012010010010011,ι
10020010200010012,ι
1002010010010011,ι
1001110010010011,ω
10010010210210012,ι
1001001001001111,ν
1110010010000011,η
100110010020012,ο
111001001001011,ς
111010010010011,ς
111001001110011,η
1201110010210012,ς
111110210010011,η
1001201201110012,ι
111202110210011,ω
111001021110011,ι
10010010210010012,ι
1212010010010012,ν
10010010010210011,ι
1210010020010011,ς
10010010210010012,ς
1110000000010011,ς
11111001001112,ι
1001002001110211,ι
1001001001120011,ι
11111201100011,ν
11121001010011,ς
112002001001111,ι
1001001001110012,ε
1001110010012012,α
1001001002112011,ς
11121001010011,ς
112002001001111,ι
11120001010011,ν
1001110011112,α
1110012011100111,ω
11100011021111,ν
111001201110011,ι
112110010010011,η
100111110010012,ς
11100121100011,ς
100011001110012,ν
111001001100011,η
10210010010010012,ι
111110010010011,ι
10001100112112,ε
110002110000012,ν
100211002002111,η
1001001110212011,ι
10000010000020012,ε
1001001001001111,ν
112201001110011,ν
1110020010012012,α
1001001000001012,ν
1110002020010012,ν
100211001100012,ο
111001001110012,ι
111110020010012,ο
10010000010020012,ν
101110010010011,ς
10111000100012,ο
100011001010011,ω
11100111110011,ν
100110001111011,ς
100111120020012,ν
100001010010212,ς
1021001001110012,ς
111110010010012,ι
111110010010011,η
1001001110010011,ι
1001110010010011,ν
111110010010011,ν
10010010010010011,η
1011100010012011,ι
100110010210011,ν
1110000010020012,ν
100001002110012,ν
1110010010110011,ν
10001100112012,ν
100011001010011,ω
11100111110011,ν
100110001111011,ς
1001001001110012,α
11111001110012,ν
1001120010010012,ε
100111000001012,ς
1001000001110011,ν
10010000010010012,ο
1001110010010011,η
111100000010012,ν
10010010020010011,ρ
100111001110211,ω
11100001110012,ς
111001120010011,ξ
100111001002012,ς
1001110010010012,ο
100111001021112,ο
1110020020010011,ν
1110000020010011,ς
100101002120012,ς
1001001001001111,ς
1001001001100011,η
10010010010010211,ν
111001001001112,ο
1110010010012012,α
100111120010012,ς
111000001110011,ι
1001110010000012,ε
111001001110011,ν
111001001001111,ς
1110210010010012,ς
100111021110012,ς
11010001110011,η
1001001002110011,ν
10010000010010011,ι
1001100010210012,ν
11111001110011,ι
1001110010010012,ν
1110010210010011,ν
11211110210012,ν
1110210010010012,ν
1021001100020012,ν
1110010010010012,ν
10010010020010012,ν
1021001001200011,η
100110010020012,ο
112001110010011,ν
100111001110012,ι
10010010010210012,α
10210010010210012,ε
100111002110012,ο
1001110010010011,ν
100111201120011,ς
100111001110012,ν
1110010010002012,α
102112001120011,ω
1001001110010011,ν
120211000100012,ο
1110000010020011,ν
1100010010010011,ν
120211001120012,ν
111110010010012,ν
1000001001021111,ν
100101001110012,ς
111001110000011,ν
1110210010010012,ν
1001110010010012,ε
10012111110012,ς
1001001002110011,ν
11211110010012,ε
110110010210011,ι
100111001010011,ν
11100111102012,α
10010010000010012,ν
111021000000112,ς
10010000010020012,ν
1011000111211,ς
111001110010012,ς
1001001110010012,ς
1001000001110011,ν
111110000010012,ν
1001001001001111,ν
112201201110012,ο
1110000010012012,α
111001001110011,ν
10010000010010011,ν
1011000111211,ς
111001110010012,ς
1001000001110012,ε
10010000010010011,ν
100100001110012,ς
10010010010012011,ι
1001110010000011,ς
100111001001012,ν
1110010000010011,ι
1001110010010012,ε
10012111110012,ς
1002001001002012,ς
111100010010011,ς
10010020020010011,ν
10210010010010012,ν
100211001001111,ν
111001001110011,ς
111110010010012,ν
100111110010011,ι
100111001100012,ν
1110000210010011,ω
1110010010000012,ς
10011100111112,ο
10010010010010012,ν
10010010010010012,α
1001001001110011,ν
111110010010011,ν
1001010010000012,ν
111110000010011,ς
100111001110012,ς
111002001001112,ο
112110020000011,ι
111001001110012,α
1001110010020012,ν
10010010010010012,ο
100111001100012,ν
1120012010010012,ε
11111001001011,ι
10210010010010011,ι
1010010020010211,η
101110010010012,ε
1002110010010012,ς
1001110010000011,ς
100111001112011,ν
1001001001110011,ν
1002110010010011,ν
11000101001112,ο
1001002001210011,ν
1001001000200012,ς
100111001110011,ν
1000001201010012,ν
10010010010010011,ν
100100211120011,ω
1110010010010012,ν
111201202110011,ι
111110010010011,ι
1101112110011,ι
1110010010000011,ι
111001110010211,ι
110001110010012,α
1110012010010012,ς
102121001110012,α
111200010010011,ς
1001001001110012,ν
11111001110011,ω
1001002001001112,ο
1002110010010011,ρ
1001110010010011,ν
1001110000010011,ν
1001001110010011,ρ
10010010010010011,ς
1001001001001012,α
10010010010010011,ν
1110010010010012,α
120111002001111,ν
1001001001010012,ς
1001001021002011,ι
11111001110011,ν
1011100010012012,α
11111110010011,ν
1001001200010011,ω
1110000010000011,ι
111001201112012,ν
11010001110012,ο
1001010010010012,ς
10010010010010012,ε
11111001110011,ς
10010010010010011,ν
100111022010011,ι
10010010010020012,ε
1002110010010011,ν
11111001112012,ι
111001110010211,ς
1001001001110012,ν
1021001001110011,ι
111110010010011,ι
111001120012011,ω
10010010210010011,ς
11111002110011,ι
1001120010010012,ε
10010010010010011,ι
1201120210010011,ω
10210010011100112,ν
100110001110012,ς
100120001001211,ς
11111001110011,ν
111100010012012,α
100110001110012,ν
1110010010210011,η
1001112010010012,ς
1110010010010011,ι
1110010010010011,ρ
1110012010010212,ς
10010000010010012,ν
111001001001112,ν
1001000010010011,ι
1021110010210011,ω
111010010010011,ν
111110010210012,ο
1001000001010012,ν
1002110010010011,ρ
11100100112112,ν
10010011111011,ς
1021001110010011,ς
100111110010011,ι
100111001000011,ς
1001000001010012,ς
111001201110012,ς
1001001001110011,ν
11111021110012,ο
100111001110011,ν
1011100010012012,α
1100010020010012,ς
10010010010010012,ν
1001110010010011,ς
111001002110012,ς
100100111110011,ι
11111001110012,ο
1001001002110011,ι
10010020010210012,α
1100010010020012,ν
10010010210012011,ν
111001001001111,ω
10020010010010011,ς
111110010010011,ν
1110010000010011,ι
10010010010010012,α
1021001021110011,η
10010010020010012,α
1110010010010011,ς
100111002110011,ν
1110010010010012,ν
1001010010010011,υ
1001110010010011,ω
100110001110012,ν
10010010010010012,ρ
10010010010010012,ν
1110010010010012,ν
11111001110011,ς
